Is Fraudulent,Transaction ID,Customer ID,IP Address,Shipping Address,Billing Address,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Device Used,Account Age Days,Transaction Hour,Customer Location
0,42eea2a9-24ff-4e8c-b313-e523746b3052,3e5546da-feef-46bb-b5a6-40df96f806ab,55.250.82.36,"0369 Brian Plains Suite 402
New Thomasmouth, DC 26318","0369 Brian Plains Suite 402
New Thomasmouth, DC 26318",43.14,2024-02-08 11:23:08,credit card,health & beauty,4,13,tablet,32,11,Vasquezville
0,7821160a-a607-4b0e-9e79-62e086e8528e,651fe9c4-84a9-4457-bbab-8ed80d20ef05,130.80.56.164,"3711 Wright Fields Apt. 329
North Victor, ID 43173","3711 Wright Fields Apt. 329
North Victor, ID 43173",280.32,2024-01-20 03:33:17,PayPal,clothing,1,29,tablet,232,3,Hallchester
0,6f10b742-35b8-4bf5-912c-8477372afecc,4845def6-ef75-4e0c-991e-1633212241f4,152.225.29.39,"Unit 3937 Box 9662
DPO AP 69597","Unit 3937 Box 9662
DPO AP 69597",252.54,2024-01-08 19:17:09,credit card,health & beauty,5,34,desktop,307,19,North Robert
0,18798f81-90bf-48d9-8923-f37a9a97e700,0e3d0644-403e-4a0b-8e57-1a87f9dcdac5,21.114.46.43,"4101 Palmer Common Apt. 816
Lynchton, PR 03444","4101 Palmer Common Apt. 816
Lynchton, PR 03444",68.96,2024-03-26 20:07:44,debit card,electronics,5,30,mobile,221,20,Alexandrachester
0,e2893009-082c-4347-8bd9-06218c32b6fc,966b1b08-bac6-4777-9b82-0f0c2bc2a39d,112.156.248.114,"3059 Davis Shores Suite 294
North Katherineport, NJ 10272","3059 Davis Shores Suite 294
North Katherineport, NJ 10272",308.19,2024-03-17 08:16:34,bank transfer,electronics,3,25,mobile,312,8,Juanfurt
0,c89e16dd-2b57-45aa-aaa3-aa73fdfef570,2e755225-8bb3-41ab-91fa-d3ddc5149717,56.209.129.223,"3695 Reed Loaf
Nicholasshire, IL 02362","3695 Reed Loaf
Nicholasshire, IL 02362",50.69,2024-01-04 03:51:56,credit card,home & garden,2,28,mobile,123,3,Whiteheadbury
0,f8d42e02-ea61-458b-9acb-79ef87351a7d,bdef6701-cbb0-4db5-a7d6-a785659c850c,165.99.198.183,"702 Goodman Cove
Katieville, PR 23276","702 Goodman Cove
Katieville, PR 23276",163.18,2024-03-24 16:00:52,PayPal,health & beauty,4,21,tablet,24,16,Suzannemouth
0,d6cb9ddd-f6b2-4f3e-afaf-5a0586313631,857b0ebc-ecf8-441b-9878-7304f1ac3787,11.152.219.216,"2020 Matthew Flat
Smithmouth, OH 23065","2020 Matthew Flat
Smithmouth, OH 23065",151.94,2024-03-06 12:35:35,credit card,toys & games,2,24,mobile,284,12,Hopkinstown
0,113b3558-d2a8-4569-9e69-6e0e53394076,9da225e7-634f-4fa6-9628-b0b8e9807f62,151.6.16.245,"413 Tiffany Island Apt. 275
Perezmouth, AK 46642","413 Tiffany Island Apt. 275
Perezmouth, AK 46642",152.54,2024-02-15 06:14:09,PayPal,home & garden,1,36,desktop,67,6,Caseyfurt
0,b5d3cf26-0a87-4308-85ef-74ad89e021fc,f69ecac7-55b0-4ac2-bc9b-ecc0e124f361,37.192.142.249,"8721 Reyes Vista Apt. 298
Malikchester, AZ 75570","Unit 7306 Box 1912
DPO AE 98543",120.67,2024-03-14 21:19:12,debit card,clothing,5,29,mobile,355,21,Justinshire
0,1a049692-deb1-4cd4-ad12-555496187fe7,9dcce3c7-fc45-4fbd-a029-57e1ad23aa24,201.0.21.196,"128 Michael Groves Suite 746
North Dawn, NJ 55467","128 Michael Groves Suite 746
North Dawn, NJ 55467",78.91,2024-03-02 12:03:17,PayPal,clothing,3,27,desktop,353,12,West Jessica
0,4adbbb40-ba34-4285-9040-b465f32f7d9a,3405888a-196f-4d51-87f6-c71b51a69513,160.191.62.144,"10193 Bernard Tunnel Apt. 351
West Dawn, KY 44430","10193 Bernard Tunnel Apt. 351
West Dawn, KY 44430",166.58,2024-01-15 23:35:03,PayPal,home & garden,5,16,desktop,19,23,South Thomasville
0,25820d0c-2d03-4b44-bf76-3e887454fe81,2606656d-9b7f-4756-aeba-af3d0ec6dc08,96.232.13.86,"4087 Bradley Parks
West Charlenemouth, FM 60729","4087 Bradley Parks
West Charlenemouth, FM 60729",132.80,2024-01-11 10:38:56,debit card,health & beauty,5,36,tablet,33,10,Washingtonchester
1,edf94669-4299-4c21-bfe9-5d472e294136,f84aed48-a286-4e28-90cd-303f95ede36d,74.161.12.222,"936 Micheal Throughway
Leefurt, RI 19401","936 Micheal Throughway
Leefurt, RI 19401",112.45,2024-03-31 20:12:11,bank transfer,toys & games,3,13,desktop,27,20,Lake Rachael
0,f17f288c-cb69-46ce-9215-0b0a98378868,151b8495-809b-4ae8-a541-632fee1d029d,106.200.82.54,"756 Medina Route Suite 058
Novakmouth, FM 36634","756 Medina Route Suite 058
Novakmouth, FM 36634",317.54,2024-03-31 11:18:57,bank transfer,toys & games,1,22,tablet,181,11,East Angela
0,c9f86f0f-1139-452a-8d30-ef81d8ae617f,9efc40f5-9102-4853-8fb2-81d88ffe5266,64.58.165.8,"39513 Campbell Groves Suite 964
New Shawnmouth, WA 41683","39513 Campbell Groves Suite 964
New Shawnmouth, WA 41683",45.17,2024-01-11 02:46:50,debit card,clothing,1,30,desktop,157,2,Priceburgh
0,8dbf97d2-f917-4ffe-901e-18dcb6d2e456,e8e01c68-1375-4794-a380-68e2de7cf4e5,71.26.42.217,"214 Taylor Isle
Waltontown, MS 24251","214 Taylor Isle
Waltontown, MS 24251",50.39,2024-02-17 20:11:26,bank transfer,toys & games,4,36,desktop,176,20,Sweeneymouth
0,1ea10e72-b872-4670-b154-d72bdbfa8213,1b7b850a-c234-4b61-8c07-29033c34ee3b,204.167.11.219,"7194 Deborah Cape Apt. 170
Mayburgh, OR 97288","7194 Deborah Cape Apt. 170
Mayburgh, OR 97288",195.06,2024-01-22 17:58:50,debit card,home & garden,3,46,desktop,321,17,Lake Williamport
0,2177511f-8be7-4588-bbac-2ad0b701cab0,2c734e0c-fed2-4a2f-b652-d3b1eff18307,180.141.150.33,"6917 Joshua Prairie Apt. 499
Turnerville, NY 30220","6917 Joshua Prairie Apt. 499
Turnerville, NY 30220",683.63,2024-04-03 04:40:29,PayPal,electronics,2,28,tablet,51,4,Garciaburgh
0,2ff9a396-4608-4b5b-9b3d-63addec56bf2,3a5e7335-b02f-4142-ae79-308d6a80633b,105.22.160.61,"927 Thomas Mills
Port Daniel, NY 63935","4327 Lisa Island
West Steven, AL 43529",10.80,2024-03-19 08:17:23,PayPal,electronics,2,50,mobile,205,8,East Kimberlyton
0,679e607b-c296-47a2-adfe-6a744ec34bc3,c50d5cd8-dbe0-4858-8ccd-1b82148b1356,110.243.86.211,"47953 Hall Point Suite 755
Victoriamouth, GU 44708","47953 Hall Point Suite 755
Victoriamouth, GU 44708",542.84,2024-04-01 09:06:37,credit card,toys & games,2,57,tablet,207,9,Davidhaven
0,c62eee80-5fc0-4d73-9b1c-a25dd8d60551,1b3f160d-3da6-4def-825b-635773eddb07,194.50.162.214,"Unit 9946 Box 3866
DPO AA 27366","Unit 9946 Box 3866
DPO AA 27366",726.79,2024-01-29 17:42:42,bank transfer,clothing,5,26,mobile,143,17,Port Ericshire
0,f2ac909e-42eb-4ef7-88c8-c4265d95e23b,e00aec94-030c-4b9f-831b-37e4a5748c2e,94.144.129.155,"PSC 8726, Box 2659
APO AA 77345","PSC 8726, Box 2659
APO AA 77345",579.78,2024-02-25 17:45:34,bank transfer,electronics,5,24,mobile,271,17,New Heather
0,23009bf4-53e5-4423-8785-40ca692f803f,7044802e-9991-4ed4-9d5a-0f7e86f7a00b,176.230.115.227,"281 Jacqueline Manors
East Peter, WY 14152","281 Jacqueline Manors
East Peter, WY 14152",18.21,2024-01-31 05:48:07,PayPal,clothing,2,27,desktop,304,5,Lake Dennis
0,7eb7d98f-66dd-47d1-984b-409731ffd612,70cf5ed2-5489-44af-901d-75e83fd9928c,19.40.192.230,"5206 Brown Shores
Gilmoreville, CA 97024","5206 Brown Shores
Gilmoreville, CA 97024",64.68,2024-01-13 18:55:33,bank transfer,clothing,1,49,desktop,346,18,Jeremyville
0,5c6c1352-48f8-4ab7-8496-4c3e1dac29ac,8c93c824-cd4d-43b7-b3b8-5e499e65e2d1,201.122.8.128,"662 Karen Burgs
Lewisside, VT 64070","662 Karen Burgs
Lewisside, VT 64070",63.66,2024-02-06 15:23:25,credit card,health & beauty,3,31,mobile,279,15,Mendezchester
0,7014147e-66b8-4c6b-8861-1f55e0845a7f,4883c600-9e79-42a2-9c3b-a0e5b63e3853,133.237.133.242,"679 Shields Brook Suite 567
South Suzanneland, NH 69534","679 Shields Brook Suite 567
South Suzanneland, NH 69534",100.62,2024-03-28 12:31:50,PayPal,clothing,2,24,mobile,225,12,Lake James
0,95e6f00b-5f45-4046-b7e9-7f54b67f7ca7,ec50c31b-f184-47dc-b76e-4f5e6483bf29,123.190.158.10,"7775 Roy Center Suite 756
East Jeremymouth, MH 59655","7775 Roy Center Suite 756
East Jeremymouth, MH 59655",768.25,2024-02-04 03:28:44,bank transfer,clothing,3,33,desktop,91,3,Waynetown
0,c1b6e575-514f-4871-a538-354035cd6fd2,762a55ba-4c7f-423f-a7d9-7c1b07e9a8d8,14.227.55.190,"317 Wilson Pike Suite 095
New Julie, MH 55952","317 Wilson Pike Suite 095
New Julie, MH 55952",22.35,2024-03-31 15:20:20,debit card,electronics,4,52,tablet,109,15,Garzabury
0,ae217634-4061-425f-9378-aad090908cc8,288fbd76-bb03-4fa3-b896-de96410ec178,128.101.174.188,"454 Cox Dale Apt. 606
Brookeside, LA 94684","454 Cox Dale Apt. 606
Brookeside, LA 94684",13.06,2024-03-17 03:03:42,bank transfer,clothing,1,34,tablet,266,3,South Bethanyborough
0,50fa279a-a046-4cd5-84a3-614b5b0d139a,8446b43b-683a-4a36-996f-9894afc6f598,27.144.91.73,"4268 Jessica Forest Suite 761
Karenmouth, NH 02778","4268 Jessica Forest Suite 761
Karenmouth, NH 02778",125.31,2024-01-04 18:10:50,bank transfer,health & beauty,2,28,desktop,50,18,Wrightbury
0,bbbe42ee-5723-4afa-89ed-c8e4f9f851af,f207741f-2d96-431b-bca0-e955ef972b4f,55.165.38.136,"93033 Best Plains
West John, TN 36217","93033 Best Plains
West John, TN 36217",255.46,2024-01-24 06:23:49,PayPal,toys & games,3,41,desktop,65,6,Deborahberg
0,aef0b7e4-4272-4e6d-b26f-468cfdc6a66b,13e89e96-4681-4b8d-a67f-bffd2cb6b54c,201.136.13.146,"28927 Daniel Pass
East Carlton, NH 07207","28927 Daniel Pass
East Carlton, NH 07207",34.49,2024-01-27 19:30:43,bank transfer,home & garden,1,39,desktop,325,19,East David
0,5136f3d8-3309-4551-a1f6-95c39bccbbe8,9d643d1f-d7bb-408f-b5fb-bad349202db6,100.37.166.126,"71163 Miller Lane Suite 214
New Davidton, FM 33249","71163 Miller Lane Suite 214
New Davidton, FM 33249",195.44,2024-03-26 07:53:07,credit card,home & garden,2,50,mobile,174,7,East Alexander
0,4d9d52d2-cb75-4773-b423-41c424b521b8,c54c1cdf-f820-4b90-bfc9-339acfb5bb5b,201.128.215.129,"62424 Kimberly Cliffs
Port Cindy, UT 05312","62424 Kimberly Cliffs
Port Cindy, UT 05312",50.04,2024-02-02 16:18:18,credit card,clothing,4,42,mobile,234,16,Floresport
0,3b736735-48c7-4064-8b3f-c2b49f409625,efe7a608-e566-4669-a138-7815368f6454,68.35.13.56,"PSC 7885, Box 7167
APO AA 02183","PSC 7885, Box 7167
APO AA 02183",433.75,2024-01-04 19:48:31,PayPal,electronics,4,30,tablet,285,19,Nataliebury
0,2c0ca240-277b-4fe5-bc3a-ff09ad96dc3e,9af0633a-7610-4ebc-9ce7-c4b4812b5169,157.228.216.101,"140 Mark Mall
North Morganport, MP 17417","140 Mark Mall
North Morganport, MP 17417",186.15,2024-02-02 10:16:10,PayPal,health & beauty,3,42,tablet,240,10,North April
0,b34a930d-4773-4fa8-bee8-3da7da24d7a9,57e0aa0c-e741-471a-8842-b3c5087c0451,29.159.61.41,"38033 Snyder Shoal
South Thomasbury, NM 32476","38033 Snyder Shoal
South Thomasbury, NM 32476",167.83,2024-02-22 06:02:30,debit card,home & garden,2,31,tablet,22,6,North Mike
0,db5f040d-e894-4112-b07d-77e72753a5e3,8b0901d1-d6d3-4ae6-b370-3484cfa46dd5,199.49.171.201,"0238 Debra Roads
East Hannah, DC 66271","6388 Robert Parkways
New Johnville, FL 71250",184.82,2024-02-26 10:28:41,credit card,clothing,5,30,tablet,166,10,Port Shawn
0,97afac1d-2cf4-4983-8a7b-486083cc409b,b732ecc6-bcdd-4b6a-b09e-e31c2a43677d,158.186.140.222,"Unit 7773 Box 6767
DPO AP 94092","Unit 7773 Box 6767
DPO AP 94092",228.90,2024-01-27 05:11:08,PayPal,toys & games,3,31,mobile,51,5,Lake Ashleyton
0,9f5be5a7-7a36-4115-bc05-923a46b3ef2f,183641ac-3649-41be-9d64-9ff7b9881de3,191.92.109.145,"0946 Miller Parkways
Brownton, SD 49909","0946 Miller Parkways
Brownton, SD 49909",93.83,2024-01-11 23:54:36,bank transfer,health & beauty,1,43,mobile,360,23,Port Michaelstad
0,5065a2fd-9c0f-4274-975e-4a6ab371a036,c1c6b81f-3197-4981-a236-bb6b06382077,168.137.132.58,"8414 Katherine Bypass
Wilsonchester, KS 59264","8414 Katherine Bypass
Wilsonchester, KS 59264",203.12,2024-01-11 18:12:34,bank transfer,health & beauty,2,21,mobile,135,18,New Audreyville
0,af4c9d99-b5f5-4579-8a53-0986db862e1e,8cfaabbf-0a55-46ae-ac54-a64deccc7e4a,11.84.75.84,"7436 Michael Plain
Montoyaport, MT 66397","7436 Michael Plain
Montoyaport, MT 66397",108.63,2024-01-09 20:52:47,PayPal,clothing,5,52,mobile,30,20,New Christopherchester
0,cc30e1cc-2b11-46ba-b8d5-cc7b457fd149,dec81457-8190-4053-8681-8193983bbd59,126.80.132.70,"3136 Schmitt Mission Apt. 577
Meganhaven, VA 79729","3136 Schmitt Mission Apt. 577
Meganhaven, VA 79729",14.72,2024-02-20 20:57:25,PayPal,home & garden,1,45,tablet,266,20,Jadeside
0,273c2479-5baa-4c09-a8d1-6ef7415da0b4,9c941bbe-b06f-4b77-ac05-a2fd4f0abe5c,146.240.94.25,"Unit 1896 Box 5457
DPO AA 26303","Unit 1896 Box 5457
DPO AA 26303",281.24,2024-02-03 23:18:55,PayPal,electronics,5,47,desktop,64,23,Taylorshire
0,75fe1ee9-d557-46d6-91d4-e16d218bfc24,bfaba54d-b56d-4585-ba24-05e32f6018ca,12.228.239.61,"058 Smith Port Apt. 363
Barbaraborough, WI 74474","058 Smith Port Apt. 363
Barbaraborough, WI 74474",407.17,2024-03-05 00:45:20,credit card,clothing,1,34,desktop,60,0,Wangbury
0,228afad6-858c-46dc-bcf0-995c475201ec,6ee68b5c-2abf-42c1-b7e0-0a6117106833,154.34.221.122,"413 Norris Curve Suite 914
Osborneburgh, AL 94280","413 Norris Curve Suite 914
Osborneburgh, AL 94280",529.51,2024-02-08 23:18:03,credit card,electronics,5,47,desktop,211,23,Rodneyberg
0,17c9861b-bc53-4696-bc9f-c26133a5bc8f,d2467c26-b0d6-48c1-b77b-9c0e511d70a2,135.236.221.43,"58001 Brandon Plain
East Jeffrey, AS 15918","58001 Brandon Plain
East Jeffrey, AS 15918",121.10,2024-01-07 23:50:30,bank transfer,toys & games,3,16,tablet,117,23,Richardtown
0,6449ee7c-e8c2-4b64-acce-91a77b88b276,cbd1a5f3-314b-489c-b208-d1ecd459172b,92.185.71.113,"042 Charles Ways Apt. 044
Kevinmouth, NV 35421","042 Charles Ways Apt. 044
Kevinmouth, NV 35421",212.03,2024-02-11 13:02:26,PayPal,electronics,3,29,mobile,57,13,South Andrea
0,1944da27-8a22-424b-b288-ee5298fa47d2,138491ce-3dfd-4814-a498-ef4e606311ab,24.216.48.10,"11712 Day Knolls Suite 664
Pamelahaven, WV 70407","11712 Day Knolls Suite 664
Pamelahaven, WV 70407",85.31,2024-01-12 22:37:49,bank transfer,health & beauty,3,29,mobile,2,22,Millerton
0,92c2bf20-be51-496f-83a6-19a29ff5b03e,938c8839-d0c1-4253-873e-b3d6e7137cad,125.64.38.165,"0125 Page Meadow Apt. 481
Lake Phillipport, SC 76725","0125 Page Meadow Apt. 481
Lake Phillipport, SC 76725",676.33,2024-02-02 04:34:05,credit card,home & garden,1,43,tablet,24,4,North Kelly
0,61d2adfb-a150-4e52-83f9-972478a7ca89,ef459f7f-a5e5-403b-971c-9f6f1c883a3b,66.188.103.131,"Unit 2837 Box 7285
DPO AA 12635","Unit 2837 Box 7285
DPO AA 12635",817.84,2024-03-13 09:03:07,bank transfer,home & garden,1,32,desktop,259,9,Susanburgh
0,a586ac7d-7a96-45e7-a810-c2121760e160,912afcd7-acb7-44de-8819-423347743e12,89.172.255.113,"238 Yolanda Hills
Marciaton, VT 85596","238 Yolanda Hills
Marciaton, VT 85596",21.70,2024-03-07 19:55:57,debit card,toys & games,3,17,desktop,78,19,Francisside
0,4a358935-ffe7-436a-bb1c-84a284c5aabd,977560f2-17d7-4c42-b1c6-0115473686bb,183.51.213.253,"83652 Shelby Keys
Peterstad, MS 94940","83652 Shelby Keys
Peterstad, MS 94940",172.44,2024-01-28 23:59:44,credit card,health & beauty,5,30,desktop,227,23,Bishopton
0,fbb76636-8c82-44e0-aaf0-bdb5a69a83fe,85e807cc-175a-4bb5-a8e3-d3c7ce2600af,124.180.75.234,"309 Samuel Fork
Josephfort, OR 36706","309 Samuel Fork
Josephfort, OR 36706",317.25,2024-01-08 04:23:19,debit card,electronics,4,37,tablet,292,4,Deborahville
0,7d95d924-3a56-4649-b1e9-d2d75603128a,d99e5b96-27e4-429d-ae48-c8b19d2bc598,68.187.168.221,"USNS Sweeney
FPO AE 62277","USNS Sweeney
FPO AE 62277",116.34,2024-02-13 18:11:03,debit card,home & garden,3,50,desktop,205,18,Kristenhaven
0,55ba3299-74bb-4bf7-af16-a0b508f64dea,a81839e3-f08d-4905-92d7-895e6485cc00,100.220.66.37,"887 Green Square
Katieside, MI 41121","887 Green Square
Katieside, MI 41121",232.66,2024-03-23 13:42:14,bank transfer,clothing,3,39,mobile,321,13,Stephenburgh
0,412e578f-1562-4d2b-98db-d5ba7a8f38cd,126f48e6-e923-4e8a-beca-fdc2f915928f,2.21.253.164,"55576 Kristine Passage Suite 849
Jeffreychester, MT 97300","55576 Kristine Passage Suite 849
Jeffreychester, MT 97300",375.37,2024-01-11 14:52:51,debit card,clothing,1,43,mobile,167,14,New Janice
0,e68193d8-9ce5-46f5-af85-1d916ed88a14,eda73277-c8cc-496b-b42a-af9d2c567eff,117.168.165.120,"84813 Hogan Course Suite 429
New Joannabury, VA 48839","84813 Hogan Course Suite 429
New Joannabury, VA 48839",112.51,2024-01-18 22:27:13,credit card,home & garden,1,43,desktop,276,22,New Kaylafort
0,425fa956-e083-460d-ac69-5285a7c942eb,5b36497b-9064-4050-a9fb-979fe0035e80,153.189.109.215,"0427 Bruce Terrace
Williamsview, DE 93465","0427 Bruce Terrace
Williamsview, DE 93465",236.31,2024-03-08 05:46:29,bank transfer,toys & games,5,53,desktop,232,5,Port Trevor
0,bf0b1172-1881-4f5a-92b7-44102e96169c,90fbf200-f808-4069-87d5-3c36b5526fca,59.119.179.42,"6745 Garcia Island
West Jessica, DC 39654","6745 Garcia Island
West Jessica, DC 39654",271.63,2024-02-17 20:24:07,PayPal,home & garden,1,21,desktop,158,20,Hawkinsstad
0,1e36b443-e7c0-420d-9a5f-16f596445b0f,0672f1b5-603c-4cf5-80b1-b28c4acabe97,186.142.254.102,"400 Knight Terrace Apt. 507
Alvinmouth, MT 29017","1262 Michael Underpass
Haynesmouth, MS 10585",270.08,2024-01-29 20:02:12,debit card,clothing,2,24,tablet,77,20,North Bradley
0,df80699f-ed7c-476d-bacd-6c15dc0be897,ba3b7c0f-5b9f-4b81-bbf8-225e7727a73f,219.77.126.184,"7482 Kelsey Forges Apt. 230
Lake Thomasland, MT 17096","Unit 0285 Box 7101
DPO AE 80023",75.71,2024-03-09 20:53:19,PayPal,clothing,4,35,mobile,315,20,West Lauren
0,2f22da79-a23b-4e40-8e14-8d68f18e55c6,0b11e9b6-018c-4f07-a070-452b440cfd48,215.145.90.196,"3088 Patrick Crossing
West Jamesstad, MP 78855","3088 Patrick Crossing
West Jamesstad, MP 78855",401.76,2024-02-17 01:39:05,PayPal,toys & games,5,25,desktop,261,1,Port Shawnstad
0,f86276fa-25c6-410d-afaf-bcebb98c0827,d86ed723-50de-4250-b473-d99f151bbd14,138.119.72.107,"65115 Watson Village
Bridgesbury, ME 82350","65115 Watson Village
Bridgesbury, ME 82350",44.76,2024-03-24 19:53:47,debit card,clothing,3,37,desktop,340,19,North Maria
0,6308fb1c-ed15-40c3-a4a5-97c031f13867,bc1e2b31-f85c-49fb-820f-61b2111867ec,28.2.192.224,"7198 Kristen Ford Suite 395
Richardview, LA 45655","7198 Kristen Ford Suite 395
Richardview, LA 45655",168.89,2024-01-07 23:25:08,PayPal,toys & games,3,31,mobile,339,23,West Jeffrey
0,874782f3-7b7b-4ead-910a-c85ca230641d,127ba15d-3163-4dbc-8cd3-e680457d8527,172.193.16.60,"99630 Alexander River
Garciabury, DE 71845","99630 Alexander River
Garciabury, DE 71845",223.02,2024-01-28 18:38:08,PayPal,electronics,4,44,mobile,235,18,Port Jamesview
0,650602b2-c70c-401a-af5d-350cfa892be9,9b9952ce-aef6-49ef-af7c-2d8805c32ff3,90.250.208.98,"66535 James Drives
Beltranview, PR 18505","2620 Hill Hill
Sergioberg, ME 97634",43.01,2024-03-20 15:29:59,debit card,electronics,4,38,tablet,251,15,Port Dakota
0,9515ec45-f032-4fc8-858f-b8d38f0a1603,6b1102d8-265d-46c1-8b37-03d866b8db50,221.191.6.124,"986 Theresa Lane Suite 285
Lake Annland, VA 54978","986 Theresa Lane Suite 285
Lake Annland, VA 54978",71.27,2024-03-11 12:30:56,credit card,home & garden,1,40,tablet,358,12,Michaelbury
0,68a85908-c26f-47ed-baa9-f065144928a6,d3a03f5f-de7f-4a5a-910a-8c9f2ab69a4c,144.118.88.189,"2429 Patricia Lock Apt. 688
Lake Christineton, AR 59703","2429 Patricia Lock Apt. 688
Lake Christineton, AR 59703",94.34,2024-03-09 00:36:16,credit card,electronics,4,23,mobile,198,0,Lake Olivia
0,8164636d-9894-4001-a97d-c5f690f1833e,9e443d0d-e85e-44de-a6ce-7560351c1565,37.228.14.158,"130 Erica Highway
Duarteside, GU 53766","130 Erica Highway
Duarteside, GU 53766",268.39,2024-03-28 21:04:37,debit card,clothing,4,29,desktop,355,21,New Suzanne
0,e21c37c8-99f0-47f1-b166-55578f5df7f6,51cf8630-5ea6-4cf6-a27a-6e8bb483d364,219.85.185.118,"Unit 9730 Box 7145
DPO AP 84374","Unit 9730 Box 7145
DPO AP 84374",646.46,2024-02-25 12:00:23,debit card,toys & games,2,37,tablet,210,12,New William
0,b3f39d93-8788-4699-9ebd-85ae3c3c0359,c34098e8-f0b5-406d-9b5d-06634b0bc1db,3.230.91.180,"PSC 9360, Box 3225
APO AA 90394","PSC 9360, Box 3225
APO AA 90394",111.68,2024-03-08 19:19:04,PayPal,toys & games,2,46,mobile,32,19,New Amberstad
0,f8c579e9-0964-4ce5-ac45-d1f66a5e5647,32dbefad-181c-47d4-a7c4-396b90b1651c,148.115.72.103,"PSC 7289, Box 7936
APO AP 93322","PSC 7289, Box 7936
APO AP 93322",77.10,2024-01-01 13:18:54,bank transfer,electronics,4,42,mobile,159,13,West Rebecca
0,636027c7-0a8d-4101-adb9-b57fcda4bc39,7d1b1803-133a-43be-8afc-35e04c78077b,138.115.33.249,"653 Amy Road
Kingport, VI 16301","653 Amy Road
Kingport, VI 16301",456.65,2024-03-17 14:46:46,bank transfer,toys & games,2,27,desktop,78,14,New Andrew
0,8df0c555-ee22-4e84-8561-e173c123927d,85f03e1c-faf6-4d3f-8ab4-cbe658952563,220.251.167.47,"69276 Schmitt Island Suite 047
South Mark, NJ 07730","69276 Schmitt Island Suite 047
South Mark, NJ 07730",17.64,2024-03-31 15:56:02,bank transfer,clothing,1,25,desktop,212,15,West Brandyborough
0,21a5b121-b7bd-4b9e-8504-e8a41a97de54,3036cb9f-1678-4fb6-9add-633613a9d9b8,54.103.66.116,"3777 Samuel Plains Suite 967
West Georgefurt, PW 00781","3777 Samuel Plains Suite 967
West Georgefurt, PW 00781",284.29,2024-04-01 03:20:40,debit card,clothing,2,26,tablet,86,3,East Rebecca
0,d2bf4126-9317-4169-a12d-abd058c32c3e,fcfe5a79-2824-4129-a259-cfb01248f768,194.95.187.90,"98848 Novak Key Suite 213
West Nicholasmouth, MD 87879","98848 Novak Key Suite 213
West Nicholasmouth, MD 87879",10.87,2024-03-22 23:02:42,PayPal,electronics,2,33,desktop,193,23,East Michellechester
0,0827ffad-8403-4026-b761-9fac6f73447d,48318590-a2b9-45b9-afac-f2abcfe22970,171.212.246.50,"43708 Young Views
New Brianborough, IA 19467","43708 Young Views
New Brianborough, IA 19467",12.06,2024-02-20 15:12:50,debit card,electronics,2,29,tablet,245,15,Georgeview
0,ce987694-c060-4ced-9a9f-0815b203ec95,09ed1259-391c-4455-8aea-eebc70ab43b2,24.238.219.118,"309 Baker Haven Apt. 130
Port Jessicatown, TN 80997","309 Baker Haven Apt. 130
Port Jessicatown, TN 80997",1099.70,2024-03-08 14:49:08,PayPal,health & beauty,1,41,tablet,338,14,Coffeyborough
0,e46680dc-e7fd-4412-bb3e-a296cac05305,0ef4b3bd-f84b-47d9-9c0f-e8f6aee89fb2,94.55.207.135,"0285 Parker Flat Apt. 704
Valeriemouth, MO 64212","0285 Parker Flat Apt. 704
Valeriemouth, MO 64212",359.87,2024-03-07 10:53:23,credit card,home & garden,4,27,mobile,324,10,Weissbury
0,75ded67c-45af-4e15-b713-93797abb74b0,26f255f8-15cf-4ab0-bc92-af0e784be72c,167.13.31.186,"PSC 9408, Box 2904
APO AA 14183","PSC 9408, Box 2904
APO AA 14183",132.08,2024-01-06 11:40:26,credit card,health & beauty,1,48,tablet,313,11,Port Erin
0,2a22c501-9cf9-4a26-8848-d0acdc067398,b992e5c3-e657-4ae3-afc7-0c63e82117e4,2.234.59.245,"630 Cunningham Plaza Apt. 769
Marshallmouth, NM 45612","630 Cunningham Plaza Apt. 769
Marshallmouth, NM 45612",133.38,2024-03-19 05:33:40,credit card,home & garden,3,46,tablet,295,5,Port Gregoryton
0,47b37cf4-ca02-4a7d-a27f-86fa4322e696,30e5d2a3-0e36-44b9-917c-cd6b000dab2d,81.147.226.138,"USNS Hendrix
FPO AE 52073","USNS Hendrix
FPO AE 52073",423.70,2024-03-18 14:55:38,credit card,electronics,2,36,tablet,240,14,East Leslieland
0,c0699038-be1c-431d-a3c3-d848ed936221,4116500e-e857-49e4-b8e2-001907bd0df2,176.93.79.27,"14005 Green Ridge Suite 170
New Eric, MH 73158","738 Rios Key
Robertshaven, IA 29090",54.44,2024-03-28 06:12:43,PayPal,toys & games,5,43,mobile,5,6,Phamborough
1,8a8fdad0-2870-44c0-9cb2-6f3887853532,6a0ccd2e-5116-48f8-88c0-a1428b413dc1,133.6.131.61,"7697 Jonathan Cliff
South Lisaton, PW 99676","7697 Jonathan Cliff
South Lisaton, PW 99676",19.49,2024-02-25 12:12:21,debit card,health & beauty,4,26,desktop,9,12,Greenfurt
